Tenant_ID,Age,Occupation,Income_Level,Credit_Score,Past_Default,Debt_to_Income_Ratio,Monthly_Rent,Lease_Term_Months,Security_Deposit,Property_Type,Property_Size_SqFt,Unemployment_Rate,GDP_Growth_Rate,Default_Risk
301,21,Freelancer,149541,797,0,0.48,3968,6,7936,Commercial,1567,8.41,3.59,1
302,50,Full-time,132424,544,0,0.27,990,12,1980,Residential,4937,9.6,2.98,1
303,31,Unemployed,28118,599,0,0.24,4763,36,4763,Residential,3550,4.42,1.21,1
304,38,Freelancer,96292,661,0,0.37,1258,36,2516,Residential,4420,9.94,1.93,0
305,37,Part-time,143322,653,0,0.42,1697,24,1697,Commercial,1627,9.58,3.1,1
306,25,Freelancer,76911,820,0,0.18,3943,36,3943,Commercial,4567,3.79,3.95,0
307,24,Self-employed,93489,685,0,0.44,2404,12,4808,Commercial,1490,9.39,4.18,1
308,20,Freelancer,123088,611,0,0.12,2150,6,4300,Residential,3986,6.95,3.08,0
309,34,Full-time,35185,713,1,0.1,4775,12,4775,Residential,1925,9.15,3.58,1
310,50,Freelancer,61792,577,0,0.16,3691,24,3691,Commercial,1957,9.62,4.61,1
311,29,Self-employed,100210,655,0,0.49,527,6,527,Residential,3954,9.01,1.26,1
312,39,Part-time,70613,824,0,0.31,3250,12,6500,Commercial,1551,5.82,1.4,0
313,39,Unemployed,130012,315,0,0.12,3204,24,3204,Residential,3087,7.46,2.83,1
314,63,Freelancer,53927,344,0,0.5,3379,24,3379,Residential,3757,6.25,3.44,1
315,47,Self-employed,20386,620,0,0.4,4857,6,9714,Commercial,2742,5.57,1.02,0
316,55,Self-employed,112153,625,0,0.44,4225,6,4225,Residential,1371,4.75,2.81,1
317,55,Part-time,92728,447,1,0.19,3173,36,6346,Residential,627,6.09,1.69,1
318,62,Full-time,96281,654,0,0.14,3332,36,6664,Residential,605,8.64,3.58,0
319,25,Freelancer,50020,535,0,0.31,3609,6,7218,Commercial,1906,8.91,2.07,1
320,44,Self-employed,62678,404,0,0.41,4792,36,9584,Residential,4294,9.71,4.61,1
321,44,Part-time,106695,773,0,0.36,4096,6,8192,Residential,3920,5.03,1.26,0
322,51,Unemployed,81394,695,0,0.35,4195,36,8390,Residential,2861,7.55,4.24,0
323,38,Self-employed,88945,745,1,0.4,1960,12,3920,Residential,4094,7.86,2.57,1
324,47,Part-time,135377,519,0,0.19,3421,24,6842,Commercial,1500,4.34,4.43,1
325,50,Full-time,141716,741,0,0.36,1933,6,3866,Commercial,3931,5.57,4.26,0
326,45,Full-time,76414,327,1,0.26,4928,6,4928,Commercial,4979,5.4,1.96,1
327,64,Self-employed,74816,774,0,0.13,4036,6,8072,Residential,4612,9.9,1.2,0
328,50,Self-employed,75918,604,0,0.18,1681,12,1681,Commercial,1893,9.71,3.78,0
329,22,Freelancer,111281,704,0,0.42,3905,24,3905,Commercial,2371,8.75,1.82,1
330,36,Part-time,131484,812,0,0.46,4674,36,9348,Residential,1589,6.31,4.72,1
331,21,Self-employed,135640,801,0,0.21,4414,36,8828,Residential,4666,4.85,1.27,0
332,52,Freelancer,82694,647,0,0.18,4792,24,9584,Residential,3632,9.41,2.3,0
333,34,Freelancer,49455,539,1,0.11,3691,36,3691,Commercial,3516,4.88,1.05,1
334,61,Self-employed,124446,636,0,0.48,2283,6,4566,Residential,3030,6.65,2.27,1
335,45,Full-time,58735,325,0,0.37,4222,24,4222,Commercial,3815,4.72,3.17,1
336,47,Part-time,114702,708,0,0.48,4821,12,4821,Residential,4392,9.8,3.62,1
337,46,Part-time,125509,376,1,0.45,3142,24,3142,Commercial,3064,3.29,3.91,1
338,63,Full-time,113608,516,0,0.24,4211,6,8422,Residential,1893,4.22,4.33,1
339,23,Self-employed,134310,627,0,0.15,3460,24,6920,Residential,3592,8.36,1.44,0
340,52,Part-time,32109,322,0,0.3,2079,12,2079,Commercial,3245,4.06,4.05,1
341,58,Self-employed,65802,609,0,0.11,2119,12,2119,Residential,1220,9.86,2.11,0
342,54,Self-employed,88020,566,0,0.16,3466,24,3466,Commercial,4826,5.25,1.55,1
343,41,Freelancer,54622,714,0,0.19,4815,24,4815,Residential,4097,9.43,2.06,0
344,46,Full-time,129935,566,1,0.37,2840,36,5680,Commercial,4265,7.64,4.43,1
345,63,Self-employed,149368,632,0,0.3,1727,36,3454,Commercial,3649,7.44,3.51,0
346,48,Unemployed,137919,749,0,0.22,2228,6,2228,Residential,4380,9.41,3.39,0
347,52,Full-time,22597,546,0,0.33,4085,36,4085,Residential,789,6.59,3.34,1
348,50,Part-time,60597,335,0,0.15,701,6,701,Residential,4518,5.81,2.63,1
349,38,Freelancer,60954,700,1,0.4,3660,6,7320,Commercial,894,4.52,2.67,1
350,49,Part-time,89519,327,0,0.38,3773,24,7546,Commercial,875,4.01,1.59,1
351,40,Part-time,76115,519,0,0.19,2213,36,2213,Commercial,2639,8.54,2.33,1
352,50,Full-time,124988,705,0,0.34,1252,12,2504,Commercial,2474,3.9,3.05,0
353,20,Part-time,63151,570,0,0.3,614,12,1228,Commercial,2958,5.76,3.42,1
354,35,Self-employed,145515,810,1,0.12,4480,24,4480,Commercial,3179,5.86,1.29,1
355,42,Part-time,37040,585,0,0.21,3318,12,6636,Commercial,4109,7.65,2.34,1
356,59,Freelancer,64772,753,0,0.5,968,12,1936,Residential,2700,4.95,2.36,1
357,48,Freelancer,142431,616,0,0.14,925,24,1850,Commercial,4896,8.87,3.06,0
358,20,Unemployed,116090,596,0,0.3,2075,12,4150,Residential,912,4.45,3.84,1
359,57,Freelancer,83832,637,0,0.44,2365,24,4730,Commercial,1878,8.52,3.54,1
360,63,Part-time,47916,606,0,0.22,1333,6,2666,Commercial,1593,8.95,3.28,0
361,41,Freelancer,64871,727,0,0.2,4606,36,4606,Commercial,1210,4.35,2.17,0
362,49,Full-time,141527,650,0,0.46,4203,12,4203,Residential,3950,8.67,4.36,1
363,64,Freelancer,46372,810,0,0.22,1908,24,1908,Commercial,3986,8.0,4.14,0
364,39,Self-employed,81707,824,0,0.36,3981,12,7962,Commercial,3999,9.12,1.73,0
365,40,Full-time,59080,791,0,0.4,2670,36,5340,Commercial,3727,6.57,3.62,0
366,19,Unemployed,126242,308,0,0.42,1103,12,2206,Residential,2111,4.64,4.63,1
367,44,Self-employed,62722,796,0,0.5,712,6,712,Residential,1230,9.38,2.74,1
368,59,Part-time,140864,739,0,0.42,4401,24,4401,Commercial,1109,8.53,4.7,1
369,19,Part-time,49048,407,0,0.36,4238,36,8476,Commercial,2840,3.15,1.09,1
370,43,Part-time,105205,544,0,0.46,3254,6,6508,Commercial,1967,9.58,3.06,1
371,34,Self-employed,29777,554,0,0.46,2258,12,4516,Residential,2058,9.64,2.03,1
372,57,Self-employed,74711,332,0,0.49,3568,12,7136,Commercial,3019,5.49,2.05,1
373,50,Self-employed,56331,322,0,0.41,1281,12,2562,Commercial,729,3.07,4.51,1
374,26,Full-time,145320,348,0,0.18,4721,36,4721,Commercial,4952,6.87,2.25,1
375,60,Full-time,40968,761,0,0.38,3930,24,3930,Residential,1040,9.4,1.09,0
376,56,Part-time,73969,635,0,0.13,2026,36,4052,Commercial,3374,3.87,3.16,0
377,46,Freelancer,123345,657,0,0.23,1340,6,1340,Commercial,1435,7.13,4.88,0
378,59,Part-time,31292,421,0,0.15,1841,24,3682,Residential,3592,8.12,1.32,1
379,43,Unemployed,140870,743,0,0.48,4607,36,4607,Commercial,4146,3.94,2.15,1
380,52,Full-time,60794,658,0,0.24,2000,12,4000,Commercial,3192,6.59,2.88,0
381,42,Self-employed,99459,645,0,0.39,1015,6,2030,Commercial,3569,3.62,4.32,0
382,41,Full-time,137932,492,0,0.33,3962,12,7924,Residential,3398,6.91,2.08,1
383,30,Self-employed,70192,715,0,0.14,3579,36,7158,Residential,3907,6.09,2.37,0
384,24,Unemployed,47703,676,0,0.32,1647,6,1647,Commercial,2398,4.85,2.54,0
385,53,Unemployed,104193,762,0,0.36,3943,24,7886,Residential,503,8.97,2.52,0
386,62,Full-time,89165,445,0,0.45,3756,24,7512,Commercial,4125,5.67,1.8,1
387,37,Self-employed,87650,777,0,0.13,3094,36,6188,Commercial,3434,7.9,4.66,0
388,18,Unemployed,76516,707,0,0.22,4156,36,8312,Residential,2907,8.53,4.17,0
389,25,Part-time,119981,585,0,0.38,2048,24,2048,Residential,3067,4.25,4.9,1
390,63,Part-time,149858,410,0,0.11,2586,24,2586,Residential,1596,3.83,2.48,1
391,33,Self-employed,121398,349,0,0.18,3655,36,3655,Commercial,2485,3.05,1.18,1
392,31,Full-time,111110,313,1,0.19,2850,24,5700,Commercial,3649,5.14,1.46,1
393,29,Unemployed,117885,433,0,0.37,1478,6,1478,Commercial,1857,8.71,2.43,1
394,40,Full-time,42257,642,0,0.21,2805,36,5610,Commercial,578,8.41,4.64,0
395,32,Part-time,120588,585,0,0.34,4383,6,4383,Residential,2074,9.1,4.92,1
396,45,Unemployed,123356,613,0,0.49,3547,12,3547,Commercial,2105,8.32,4.29,1
397,51,Full-time,141750,596,0,0.42,3089,6,6178,Residential,4751,3.17,1.95,1
398,19,Freelancer,103509,463,1,0.23,2506,36,2506,Commercial,3486,5.7,3.64,1
399,49,Self-employed,111273,796,0,0.29,3099,12,6198,Commercial,527,3.04,3.39,0
400,40,Self-employed,71672,315,0,0.18,3008,24,3008,Residential,2410,3.25,4.29,1
401,39,Freelancer,83308,643,0,0.11,4819,6,9638,Residential,1852,6.35,3.04,0
402,42,Part-time,97583,377,0,0.22,2639,6,5278,Commercial,4234,5.52,2.27,1
403,39,Unemployed,139336,645,0,0.25,779,36,1558,Residential,918,6.91,1.08,0
404,39,Self-employed,42113,371,0,0.33,1693,24,3386,Commercial,4617,3.46,4.18,1
405,59,Freelancer,20694,569,0,0.48,2257,36,2257,Commercial,760,7.12,3.12,1
406,23,Freelancer,142495,586,0,0.48,2545,24,5090,Commercial,2607,3.46,3.14,1
407,32,Part-time,35588,365,0,0.13,747,36,747,Commercial,3484,5.97,4.83,1
408,60,Part-time,81756,367,0,0.35,1884,24,3768,Residential,4791,5.47,2.94,1
409,54,Full-time,84085,492,0,0.12,1872,12,3744,Residential,1404,4.57,2.26,1
410,50,Self-employed,131359,354,1,0.36,3413,36,6826,Residential,2726,5.18,2.36,1
411,25,Full-time,134384,678,1,0.15,4172,12,8344,Residential,4353,3.0,1.05,1
412,61,Freelancer,81142,467,0,0.48,544,36,544,Commercial,4920,5.27,1.49,1
413,61,Unemployed,84373,708,0,0.45,2585,36,2585,Commercial,1067,3.55,1.18,1
414,22,Unemployed,105603,807,0,0.11,3040,36,6080,Residential,1278,9.45,1.97,0
415,56,Part-time,26704,836,1,0.41,2870,6,2870,Residential,1425,3.52,1.26,1
416,21,Unemployed,60136,401,0,0.35,3015,36,3015,Residential,3738,9.67,2.32,1
417,23,Unemployed,87507,721,0,0.3,4682,24,9364,Commercial,3979,6.44,1.5,0
418,62,Unemployed,67361,777,0,0.34,4823,6,4823,Residential,2115,6.59,4.67,0
419,49,Freelancer,78847,419,0,0.37,1122,24,2244,Commercial,2349,8.52,4.75,1
420,47,Unemployed,126359,590,0,0.45,3881,24,7762,Residential,2443,7.87,3.41,1
421,64,Unemployed,31441,787,0,0.41,984,24,984,Residential,2870,4.66,4.22,1
422,52,Unemployed,117012,460,0,0.33,3387,24,3387,Commercial,541,3.18,3.71,1
423,57,Full-time,138906,377,0,0.43,524,24,1048,Commercial,3690,8.45,4.24,1
424,33,Freelancer,34677,337,0,0.49,2314,12,4628,Residential,2320,3.91,3.56,1
425,30,Part-time,47818,693,0,0.22,1725,6,3450,Residential,940,7.19,2.72,0
426,59,Full-time,21868,740,0,0.15,1748,24,1748,Commercial,603,9.6,4.5,0
427,47,Self-employed,103591,839,0,0.39,1278,12,2556,Commercial,1068,6.85,2.75,0
428,36,Freelancer,143962,761,0,0.49,3342,12,6684,Commercial,956,5.0,2.58,1
429,34,Freelancer,87264,593,1,0.15,4200,24,8400,Commercial,810,4.25,3.5,1
430,36,Self-employed,93168,699,0,0.27,2082,36,4164,Commercial,2407,3.19,4.75,0
431,45,Self-employed,32043,391,0,0.12,2213,24,4426,Residential,2207,7.36,2.77,1
432,43,Self-employed,91939,305,0,0.41,4091,12,4091,Commercial,3955,6.91,3.3,1
433,54,Part-time,35732,570,0,0.48,3638,24,3638,Residential,2191,6.23,2.97,1
434,43,Unemployed,75244,398,0,0.3,2017,12,2017,Commercial,3392,4.36,4.64,1
435,40,Freelancer,38526,825,0,0.26,3232,24,3232,Commercial,1080,4.66,3.71,0
436,26,Unemployed,29340,493,0,0.46,3463,12,3463,Residential,2515,9.71,2.68,1
437,29,Unemployed,124488,456,0,0.15,4363,24,8726,Residential,4555,3.14,3.43,1
438,18,Self-employed,42394,414,0,0.46,4268,36,4268,Commercial,3144,5.54,1.62,1
439,18,Part-time,118557,695,0,0.26,1996,36,3992,Commercial,2360,3.27,2.37,0
440,64,Full-time,24102,821,0,0.32,4227,12,4227,Commercial,4184,4.34,3.94,0
441,51,Part-time,121846,513,1,0.31,2235,36,2235,Residential,4375,9.53,3.25,1
442,49,Unemployed,39159,832,0,0.35,1843,36,3686,Residential,3791,4.05,2.26,0
443,42,Part-time,142366,314,0,0.48,2767,6,2767,Commercial,3731,7.21,2.45,1
444,57,Self-employed,85092,718,0,0.48,4415,24,4415,Residential,686,5.43,4.24,1
445,62,Full-time,26212,667,0,0.43,548,24,1096,Commercial,3443,7.43,3.16,1
446,18,Self-employed,117360,512,0,0.18,3010,36,3010,Residential,4527,8.97,1.96,1
447,33,Full-time,57405,304,1,0.23,3834,36,3834,Commercial,2122,5.01,2.19,1
448,56,Unemployed,97061,530,0,0.3,4160,12,4160,Commercial,3011,3.55,2.87,1
449,22,Full-time,114296,500,0,0.46,2246,24,4492,Commercial,2877,4.43,4.05,1
450,39,Full-time,75186,701,0,0.31,995,6,995,Residential,2390,6.07,4.99,0
451,46,Full-time,64239,448,0,0.49,1133,6,1133,Commercial,779,6.61,1.74,1
452,20,Part-time,130804,791,0,0.49,3317,36,6634,Commercial,1354,9.59,4.02,1
453,29,Part-time,112993,525,1,0.34,3220,12,3220,Residential,897,3.11,3.47,1
454,43,Unemployed,143145,468,0,0.45,675,12,1350,Residential,4003,8.3,3.12,1
455,33,Full-time,133551,451,0,0.5,3660,24,7320,Commercial,4970,3.51,4.87,1
456,54,Freelancer,30532,523,0,0.44,1138,36,2276,Commercial,4371,3.55,2.29,1
457,39,Unemployed,99054,803,1,0.36,3857,36,7714,Commercial,4295,7.58,1.71,1
458,46,Full-time,92012,849,0,0.44,4892,12,4892,Commercial,1131,9.36,4.51,1
459,31,Full-time,137836,343,0,0.13,974,6,974,Residential,3536,5.01,1.27,1
460,45,Part-time,105279,803,0,0.35,4327,6,8654,Commercial,1427,4.89,4.27,0
461,22,Unemployed,86540,540,0,0.19,2146,24,2146,Residential,2527,7.32,3.36,1
462,64,Full-time,128590,650,0,0.15,2458,36,2458,Commercial,2165,8.43,1.66,0
463,47,Full-time,123021,322,0,0.46,4620,36,4620,Commercial,577,9.08,1.91,1
464,63,Unemployed,23271,342,0,0.36,848,6,1696,Commercial,3741,4.75,1.62,1
465,22,Freelancer,65482,765,0,0.2,1136,36,1136,Residential,1561,8.18,3.87,0
466,29,Unemployed,20209,339,0,0.25,4114,36,8228,Residential,3861,5.15,1.59,1
467,33,Unemployed,110999,602,0,0.49,4320,12,8640,Residential,4766,6.81,3.73,1
468,43,Freelancer,25539,474,0,0.44,4822,24,4822,Commercial,2199,4.34,1.51,1
469,43,Unemployed,134841,831,0,0.11,4633,24,4633,Residential,791,4.02,4.21,0
470,38,Full-time,39977,760,0,0.49,3117,24,6234,Commercial,1080,9.55,4.68,1
471,56,Unemployed,94142,492,0,0.25,1704,12,3408,Commercial,4700,6.83,3.24,1
472,53,Freelancer,129920,543,0,0.38,2661,24,5322,Commercial,1379,3.03,4.86,1
473,50,Self-employed,148156,579,1,0.39,2679,24,2679,Commercial,1982,8.55,2.56,1
474,47,Unemployed,119588,335,0,0.46,847,6,1694,Commercial,2795,7.84,1.98,1
475,54,Part-time,88684,839,0,0.45,1703,6,1703,Commercial,3944,5.28,1.71,1
476,40,Full-time,119072,453,0,0.21,1482,24,1482,Commercial,1629,6.25,2.92,1
477,27,Full-time,143862,322,0,0.36,1231,12,1231,Commercial,814,6.15,1.52,1
478,22,Part-time,25607,390,0,0.26,3100,12,3100,Residential,1108,4.92,4.5,1
479,53,Part-time,105122,689,0,0.31,952,12,1904,Commercial,4425,9.86,4.14,0
480,51,Unemployed,114786,658,0,0.32,4573,36,9146,Residential,3492,6.81,3.25,0
481,48,Part-time,146406,849,0,0.26,3394,36,6788,Commercial,3086,9.28,3.89,0
482,27,Self-employed,71939,527,0,0.29,2734,12,5468,Commercial,2619,7.1,1.2,1
483,36,Freelancer,38594,501,0,0.18,663,6,1326,Commercial,877,7.83,1.81,1
484,49,Part-time,78382,649,0,0.34,1947,36,3894,Commercial,633,3.21,3.48,0
485,18,Part-time,27399,337,1,0.4,4369,12,8738,Residential,3745,6.58,2.91,1
486,22,Self-employed,141026,799,0,0.27,601,36,601,Residential,2316,8.05,3.42,0
487,62,Full-time,146812,342,0,0.49,4554,36,9108,Residential,4988,3.85,1.36,1
488,21,Full-time,45117,816,0,0.12,4207,36,4207,Residential,3635,7.75,3.61,0
489,33,Unemployed,118662,367,1,0.34,1952,36,1952,Residential,1636,3.59,4.21,1
490,41,Self-employed,53617,422,0,0.33,3158,12,6316,Residential,2251,8.65,3.19,1
491,33,Freelancer,27498,635,0,0.11,1035,36,2070,Commercial,789,9.84,2.43,0
492,19,Freelancer,122826,452,0,0.19,2200,24,4400,Commercial,2006,7.39,1.7,1
493,45,Self-employed,137232,461,0,0.46,1963,12,3926,Residential,1838,3.54,2.06,1
494,49,Freelancer,149851,513,0,0.32,4719,12,4719,Residential,3391,7.11,3.09,1
495,44,Full-time,131077,675,0,0.27,4844,12,4844,Residential,2484,8.19,2.02,0
496,37,Freelancer,136519,742,0,0.27,2471,36,2471,Commercial,1251,9.53,4.11,0
497,41,Freelancer,70624,722,0,0.46,1952,12,1952,Commercial,4089,3.32,1.53,1
498,29,Self-employed,29628,837,0,0.25,2093,6,4186,Commercial,1248,8.43,3.07,0
499,52,Self-employed,20329,529,0,0.44,1212,24,1212,Commercial,864,3.93,2.98,1
500,50,Freelancer,58619,358,0,0.22,4155,6,4155,Commercial,766,8.53,1.56,1
501,50,Part-time,27032,395,0,0.31,4842,24,9684,Residential,4321,9.22,4.98,1
502,60,Self-employed,68094,561,0,0.16,4584,24,9168,Commercial,4734,9.03,4.29,1
503,54,Unemployed,58034,653,0,0.43,1948,36,3896,Residential,1688,7.57,2.55,1
504,29,Unemployed,122658,611,0,0.39,4148,24,4148,Commercial,3677,6.51,3.74,0
505,20,Full-time,141123,435,0,0.31,2513,24,5026,Residential,3720,9.12,3.87,1
506,18,Freelancer,142666,772,0,0.11,958,6,1916,Commercial,3330,6.63,3.6,0
507,50,Part-time,106158,729,0,0.29,3343,24,3343,Commercial,1202,4.33,2.73,0
508,57,Full-time,75264,836,0,0.19,1092,12,2184,Commercial,2198,9.6,4.54,0
509,27,Freelancer,114120,445,0,0.27,997,12,997,Commercial,700,5.61,4.09,1
510,60,Self-employed,67850,823,0,0.44,2634,24,5268,Commercial,4298,7.37,3.17,1
511,61,Unemployed,24722,386,0,0.41,2949,12,5898,Residential,2513,4.39,1.01,1
512,46,Part-time,37772,408,0,0.2,4792,36,9584,Commercial,4041,3.77,1.89,1
513,30,Unemployed,106105,722,0,0.49,3311,12,6622,Commercial,2509,6.86,3.04,1
514,29,Self-employed,61679,644,0,0.46,526,36,526,Commercial,4005,6.88,4.6,1
515,48,Freelancer,88771,565,0,0.31,4416,24,4416,Commercial,3600,5.59,3.51,1
516,63,Self-employed,24576,793,0,0.31,2217,36,2217,Commercial,4659,5.18,2.67,0
517,19,Self-employed,46707,632,0,0.46,2753,36,5506,Commercial,4237,5.62,1.19,1
518,52,Unemployed,119404,712,0,0.35,4142,24,4142,Commercial,2211,8.57,3.39,0
519,40,Part-time,61632,490,0,0.31,4155,24,4155,Commercial,4846,5.5,2.4,1
520,34,Self-employed,61476,441,0,0.4,3798,36,7596,Commercial,2229,9.45,3.15,1
521,43,Unemployed,137220,372,1,0.19,4957,6,4957,Residential,3850,3.79,4.07,1
522,25,Part-time,50285,466,0,0.45,1783,24,1783,Residential,4634,9.52,4.21,1
523,46,Freelancer,44154,467,0,0.31,1586,24,1586,Commercial,568,7.83,4.46,1
524,43,Freelancer,40054,558,0,0.34,2515,6,5030,Commercial,4872,5.41,3.54,1
525,27,Full-time,37165,738,1,0.14,2215,12,2215,Commercial,3691,3.05,4.62,1
526,43,Unemployed,34439,410,0,0.22,2226,6,4452,Commercial,1609,8.62,3.76,1
527,51,Part-time,138211,830,0,0.27,1407,12,2814,Commercial,3518,9.79,4.14,0
528,58,Self-employed,64518,589,0,0.27,3963,6,3963,Residential,3153,9.88,3.74,1
529,24,Freelancer,108051,809,0,0.41,4841,36,4841,Commercial,840,5.96,4.49,1
530,21,Part-time,46962,474,0,0.21,4942,24,4942,Residential,920,3.49,1.89,1
531,62,Unemployed,73934,601,0,0.17,4967,6,9934,Commercial,2775,5.2,4.04,0
532,28,Full-time,128085,484,0,0.33,1308,24,1308,Commercial,2418,5.17,1.47,1
533,46,Freelancer,57763,638,0,0.35,3396,12,6792,Commercial,972,3.72,1.37,0
534,53,Part-time,136189,809,0,0.15,2670,36,2670,Commercial,2635,6.67,2.97,0
535,42,Part-time,130290,609,0,0.1,3628,24,7256,Residential,3921,7.23,2.2,0
536,38,Part-time,84094,806,0,0.47,4755,6,4755,Residential,3528,8.1,3.25,1
537,53,Unemployed,130814,645,1,0.13,1650,6,3300,Residential,2587,3.36,3.71,1
538,27,Unemployed,39464,380,0,0.46,4178,36,8356,Residential,3858,4.93,1.91,1
539,54,Unemployed,62036,673,1,0.26,1834,12,3668,Residential,755,5.49,3.8,1
540,26,Self-employed,143980,455,0,0.36,1017,36,1017,Commercial,4369,9.25,4.98,1
541,41,Part-time,115949,731,1,0.17,1788,36,3576,Commercial,1943,9.31,4.04,1
542,52,Freelancer,53270,799,0,0.43,1245,24,2490,Residential,1038,4.82,1.7,1
543,52,Unemployed,62299,446,0,0.17,4467,12,8934,Commercial,3887,6.41,3.53,1
544,53,Unemployed,105805,780,0,0.25,4735,36,4735,Commercial,2323,5.97,1.04,0
545,35,Part-time,51541,734,0,0.2,1197,24,2394,Commercial,1357,6.69,2.88,0
546,56,Unemployed,93545,818,0,0.44,3534,24,7068,Residential,631,5.0,3.13,1
547,49,Self-employed,102543,368,0,0.44,974,12,974,Residential,3415,6.24,4.89,1
548,41,Self-employed,111998,485,1,0.25,4476,12,8952,Residential,3086,4.02,3.95,1
549,40,Unemployed,149188,503,1,0.22,1010,24,1010,Residential,3874,7.97,3.82,1
550,49,Part-time,97078,312,1,0.41,1037,12,1037,Commercial,2531,5.59,3.13,1
551,54,Part-time,102970,573,1,0.45,2760,24,2760,Commercial,2425,6.8,3.05,1
552,29,Part-time,49765,597,0,0.35,3444,12,3444,Commercial,2501,7.23,4.97,1
553,30,Full-time,43769,350,1,0.47,4374,12,8748,Commercial,4877,8.86,1.09,1
554,40,Unemployed,108001,799,0,0.25,1866,12,1866,Commercial,2827,3.57,2.21,0
555,42,Part-time,107404,668,0,0.16,1561,6,3122,Commercial,4071,6.38,1.54,0
556,52,Self-employed,40156,656,0,0.17,4828,12,4828,Residential,3871,9.26,2.26,0
557,58,Freelancer,105836,302,1,0.37,2807,6,5614,Commercial,4481,5.31,2.85,1
558,47,Freelancer,138706,553,0,0.26,807,24,1614,Commercial,1165,6.11,2.37,1
559,34,Part-time,70481,774,0,0.16,4998,36,9996,Commercial,2146,3.6,4.85,0
560,37,Freelancer,33435,805,0,0.22,1496,36,2992,Commercial,1663,8.25,3.72,0
561,42,Freelancer,89650,555,0,0.31,1784,36,3568,Commercial,3425,3.6,3.91,1
562,39,Full-time,66336,449,1,0.15,1629,24,1629,Residential,4498,7.42,3.97,1
563,30,Self-employed,56135,787,0,0.1,803,12,1606,Commercial,1324,5.62,4.6,0
564,36,Self-employed,93631,578,0,0.47,4391,6,8782,Commercial,1232,5.37,4.07,1
565,53,Full-time,57909,358,0,0.22,1354,24,2708,Residential,4986,7.1,1.06,1
566,29,Full-time,89487,745,0,0.19,2245,36,2245,Residential,2087,6.97,2.05,0
567,58,Freelancer,41468,412,0,0.38,1317,36,1317,Commercial,4164,5.84,4.96,1
568,36,Unemployed,112609,788,0,0.44,4149,36,4149,Commercial,526,4.95,3.61,1
569,29,Freelancer,67655,706,1,0.35,1472,36,1472,Residential,3170,6.56,1.27,1
570,26,Full-time,54341,666,0,0.2,4633,6,4633,Commercial,1383,4.87,2.87,0
571,24,Self-employed,131663,359,0,0.44,1678,36,1678,Residential,626,3.72,4.92,1
572,45,Freelancer,84182,628,1,0.3,604,6,1208,Residential,1979,8.59,4.97,1
573,31,Unemployed,71786,768,0,0.25,754,36,754,Residential,2828,7.92,2.73,0
574,48,Freelancer,88304,362,0,0.34,3035,24,6070,Commercial,818,3.59,4.57,1
575,36,Part-time,123606,483,0,0.38,1090,6,2180,Residential,2988,4.14,3.37,1
576,64,Freelancer,66514,610,0,0.34,1024,6,2048,Residential,840,3.7,3.04,0
577,33,Full-time,140938,837,0,0.47,869,24,1738,Commercial,4714,8.53,2.65,1
578,22,Self-employed,53979,476,1,0.35,4697,36,9394,Residential,4595,8.41,4.57,1
579,52,Self-employed,110887,728,0,0.45,3463,36,6926,Residential,4980,5.86,3.48,1
580,29,Full-time,100981,372,0,0.33,1163,12,1163,Commercial,2105,8.75,2.34,1
581,42,Part-time,75107,466,0,0.23,1189,12,2378,Commercial,4681,9.82,2.97,1
582,38,Full-time,148842,524,0,0.31,3146,6,3146,Commercial,2908,9.79,2.78,1
583,53,Freelancer,134119,308,0,0.13,3088,12,6176,Commercial,3553,9.87,2.8,1
584,40,Full-time,21160,535,0,0.19,2035,24,4070,Commercial,3339,8.92,2.25,1
585,33,Full-time,107897,327,0,0.41,2528,24,5056,Commercial,1608,4.52,3.53,1
586,56,Part-time,92577,326,1,0.36,2356,24,4712,Commercial,4954,3.4,1.21,1
587,62,Freelancer,104303,849,1,0.17,3686,6,3686,Commercial,3704,8.68,4.54,1
588,59,Unemployed,30846,495,0,0.28,3269,24,3269,Commercial,3712,5.16,2.66,1
589,56,Unemployed,149861,502,0,0.16,3487,6,3487,Commercial,2425,5.36,4.2,1
